城市编码,区域年鉴.年份,城市别名,级别
513400,2004,凉山彝族自治州,地级市（区）
520100,2004,贵阳市,地级市（区）
520200,2004,六盘水市,地级市（区）
520300,2004,遵义市,地级市（区）
520400,2004,安顺市,地级市（区）
520500,2004,毕节市,地级市（区）
520600,2004,铜仁市,地级市（区）
522300,2004,黔西南布依族苗族自治州,地级市（区）
522600,2004,黔东南苗族侗族自治州,地级市（区）
522700,2004,黔南布依族苗族自治州,地级市（区）
530100,2004,昆明市,地级市（区）
530300,2004,曲靖市,地级市（区）
530400,2004,玉溪市,地级市（区）
530500,2004,保山市,地级市（区）
530600,2004,昭通市,地级市（区）
530700,2004,丽江市,地级市（区）
530800,2004,普洱市,地级市（区）
530900,2004,临沧市,地级市（区）
532300,2004,楚雄彝族自治州,地级市（区）
532500,2004,红河哈尼族彝族自治州,地级市（区）
532600,2004,文山壮族苗族自治州,地级市（区）
532800,2004,西双版纳傣族自治州,地级市（区）
532900,2004,大理白族自治州,地级市（区）
533100,2004,德宏傣族景颇族自治州,地级市（区）
533300,2004,怒江傈僳族自治州,地级市（区）
533400,2004,迪庆藏族自治州,地级市（区）
540100,2004,拉萨市,地级市（区）
542100,2004,昌都地区,地级市（区）
542200,2004,山南地区,地级市（区）
542300,2004,日喀则地区,地级市（区）
542400,2004,那曲地区,地级市（区）
542500,2004,阿里地区,地级市（区）
542600,2004,林芝地区,地级市（区）
610100,2004,西安市,副省级城市
610200,2004,铜川市,地级市（区）
610300,2004,宝鸡市,地级市（区）
610400,2004,咸阳市,地级市（区）
610500,2004,渭南市,地级市（区）
610600,2004,延安市,地级市（区）
610700,2004,汉中市,地级市（区）
610800,2004,榆林市,地级市（区）
610900,2004,安康市,地级市（区）
611000,2004,商洛市,地级市（区）
620100,2004,兰州市,地级市（区）
620200,2004,嘉峪关市,地级市（区）
620300,2004,金昌市,地级市（区）
620400,2004,白银市,地级市（区）
620500,2004,天水市,地级市（区）
620600,2004,武威市,地级市（区）
620700,2004,张掖市,地级市（区）
620800,2004,平凉市,地级市（区）
620900,2004,酒泉市,地级市（区）
621000,2004,庆阳市,地级市（区）
621100,2004,定西市,地级市（区）
621200,2004,陇南市,地级市（区）
622900,2004,临夏回族自治州,地级市（区）
623000,2004,甘南藏族自治州,地级市（区）
630100,2004,西宁市,地级市（区）
632100,2004,海东地区,地级市（区）
632200,2004,海北藏族自治州,地级市（区）
632300,2004,黄南藏族自治州,地级市（区）
632500,2004,海南藏族自治州,地级市（区）
632600,2004,果洛藏族自治州,地级市（区）
632700,2004,玉树藏族自治州,地级市（区）
632800,2004,海西蒙古族藏族自治州,地级市（区）
640100,2004,银川市,地级市（区）
640200,2004,石嘴山市,地级市（区）
640300,2004,吴忠市,地级市（区）
640400,2004,固原市,地级市（区）
640500,2004,中卫市,地级市（区）
650100,2004,乌鲁木齐市,地级市（区）
650200,2004,克拉玛依市,地级市（区）
652100,2004,吐鲁番地区,地级市（区）
652200,2004,哈密地区,地级市（区）
652300,2004,昌吉回族自治州,地级市（区）
652700,2004,博尔塔拉蒙古自治州,地级市（区）
652800,2004,巴音郭楞蒙古自治州,地级市（区）
652900,2004,阿克苏地区,地级市（区）
653000,2004,克孜勒苏柯尔克孜自治州,地级市（区）
653100,2004,喀什地区,地级市（区）
653200,2004,和田地区,地级市（区）
654000,2004,伊犁哈萨克自治州,地级市（区）
654200,2004,塔城地区,地级市（区）
654300,2004,阿勒泰地区,地级市（区）
659001,2004,石河子市,省直辖县
659002,2004,阿拉尔市,省直辖县
659003,2004,图木舒克市,省直辖县
659004,2004,五家渠市,省直辖县
130100,2005,石家庄市,地级市（区）
130200,2005,唐山市,地级市（区）
130300,2005,秦皇岛市,地级市（区）
130400,2005,邯郸市,地级市（区）
130500,2005,邢台市,地级市（区）
130600,2005,保定市,地级市（区）
130700,2005,张家口市,地级市（区）
130800,2005,承德市,地级市（区）
130900,2005,沧州市,地级市（区）
131000,2005,廊坊市,地级市（区）
131100,2005,衡水市,地级市（区）
140100,2005,太原市,地级市（区）
140200,2005,大同市,地级市（区）
140300,2005,阳泉市,地级市（区）
140400,2005,长治市,地级市（区）
140500,2005,晋城市,地级市（区）
140600,2005,朔州市,地级市（区）
140700,2005,晋中市,地级市（区）
140800,2005,运城市,地级市（区）
140900,2005,忻州市,地级市（区）
141000,2005,临汾市,地级市（区）
141100,2005,吕梁市,地级市（区）
150100,2005,呼和浩特市,地级市（区）
150200,2005,包头市,地级市（区）
150300,2005,乌海市,地级市（区）
150400,2005,赤峰市,地级市（区）
150500,2005,通辽市,地级市（区）
150600,2005,鄂尔多斯市,地级市（区）
150700,2005,呼伦贝尔市,地级市（区）
150800,2005,巴彦淖尔市,地级市（区）
150900,2005,乌兰察布市,地级市（区）
152200,2005,兴安盟,地级市（区）
152500,2005,锡林郭勒盟,地级市（区）
152900,2005,阿拉善盟,地级市（区）
210100,2005,沈阳市,副省级城市
210200,2005,大连市,副省级城市
210300,2005,鞍山市,地级市（区）
210400,2005,抚顺市,地级市（区）
210500,2005,本溪市,地级市（区）
210600,2005,丹东市,地级市（区）
210700,2005,锦州市,地级市（区）
210800,2005,营口市,地级市（区）
210900,2005,阜新市,地级市（区）
211000,2005,辽阳市,地级市（区）
211100,2005,盘锦市,地级市（区）
211200,2005,铁岭市,地级市（区）
211300,2005,朝阳市,地级市（区）
211400,2005,葫芦岛市,地级市（区）
220100,2005,长春市,副省级城市
220200,2005,吉林市,地级市（区）
220300,2005,四平市,地级市（区）
220400,2005,辽源市,地级市（区）
220500,2005,通化市,地级市（区）
220600,2005,白山市,地级市（区）
220700,2005,松原市,地级市（区）
220800,2005,白城市,地级市（区）
222400,2005,延边朝鲜族自治州,地级市（区）
230100,2005,哈尔滨市,副省级城市
230200,2005,齐齐哈尔市,地级市（区）
230300,2005,鸡西市,地级市（区）
230400,2005,鹤岗市,地级市（区）
230500,2005,双鸭山市,地级市（区）
230600,2005,大庆市,地级市（区）
230700,2005,伊春市,地级市（区）
230800,2005,佳木斯市,地级市（区）
230900,2005,七台河市,地级市（区）
231000,2005,牡丹江市,地级市（区）
231100,2005,黑河市,地级市（区）
231200,2005,绥化市,地级市（区）
232700,2005,大兴安岭地区,地级市（区）
320100,2005,南京市,副省级城市
320200,2005,无锡市,地级市（区）
320300,2005,徐州市,地级市（区）
320400,2005,常州市,地级市（区）
320500,2005,苏州市,地级市（区）
320600,2005,南通市,地级市（区）
320700,2005,连云港市,地级市（区）
320800,2005,淮安市,地级市（区）
320900,2005,盐城市,地级市（区）
321000,2005,扬州市,地级市（区）
321100,2005,镇江市,地级市（区）
321200,2005,泰州市,地级市（区）
321300,2005,宿迁市,地级市（区）
330100,2005,杭州市,副省级城市
330200,2005,宁波市,副省级城市
330300,2005,温州市,地级市（区）
330400,2005,嘉兴市,地级市（区）
330500,2005,湖州市,地级市（区）
330600,2005,绍兴市,地级市（区）
330700,2005,金华市,地级市（区）
330800,2005,衢州市,地级市（区）
330900,2005,舟山市,地级市（区）
331000,2005,台州市,地级市（区）
331100,2005,丽水市,地级市（区）
340100,2005,合肥市,地级市（区）
340200,2005,芜湖市,地级市（区）
340300,2005,蚌埠市,地级市（区）
340400,2005,淮南市,地级市（区）
340500,2005,马鞍山市,地级市（区）
340600,2005,淮北市,地级市（区）
340700,2005,铜陵市,地级市（区）
340800,2005,安庆市,地级市（区）
341000,2005,黄山市,地级市（区）
341100,2005,滁州市,地级市（区）
341200,2005,阜阳市,地级市（区）
341300,2005,宿州市,地级市（区）
341400,2005,巢湖市,
341500,2005,六安市,地级市（区）
341600,2005,亳州市,地级市（区）
341700,2005,池州市,地级市（区）
341800,2005,宣城市,地级市（区）
350100,2005,福州市,地级市（区）
350200,2005,厦门市,副省级城市
350300,2005,莆田市,地级市（区）
350400,2005,三明市,地级市（区）
350500,2005,泉州市,地级市（区）
350600,2005,漳州市,地级市（区）
350700,2005,南平市,地级市（区）
350800,2005,龙岩市,地级市（区）
350900,2005,宁德市,地级市（区）
360100,2005,南昌市,地级市（区）
360200,2005,景德镇市,地级市（区）
360300,2005,萍乡市,地级市（区）
360400,2005,九江市,地级市（区）
360500,2005,新余市,地级市（区）
360600,2005,鹰潭市,地级市（区）
360700,2005,赣州市,地级市（区）
360800,2005,吉安市,地级市（区）
360900,2005,宜春市,地级市（区）
361000,2005,抚州市,地级市（区）
361100,2005,上饶市,地级市（区）
370100,2005,济南市,副省级城市
370200,2005,青岛市,副省级城市
370300,2005,淄博市,地级市（区）
370400,2005,枣庄市,地级市（区）
370500,2005,东营市,地级市（区）
370600,2005,烟台市,地级市（区）
370700,2005,潍坊市,地级市（区）
370800,2005,济宁市,地级市（区）
370900,2005,泰安市,地级市（区）
371000,2005,威海市,地级市（区）
371100,2005,日照市,地级市（区）
371200,2005,莱芜市,地级市（区）
371300,2005,临沂市,地级市（区）
371400,2005,德州市,地级市（区）
371500,2005,聊城市,地级市（区）
371600,2005,滨州市,地级市（区）
371700,2005,菏泽市,地级市（区）
410100,2005,郑州市,地级市（区）
410200,2005,开封市,地级市（区）
410300,2005,洛阳市,地级市（区）
410400,2005,平顶山市,地级市（区）
410500,2005,安阳市,地级市（区）
410600,2005,鹤壁市,地级市（区）
410700,2005,新乡市,地级市（区）
410800,2005,焦作市,地级市（区）
410900,2005,濮阳市,地级市（区）
411000,2005,许昌市,地级市（区）
411100,2005,漯河市,地级市（区）
411200,2005,三门峡市,地级市（区）
411300,2005,南阳市,地级市（区）
411400,2005,商丘市,地级市（区）
411500,2005,信阳市,地级市（区）
411600,2005,周口市,地级市（区）
411700,2005,驻马店市,地级市（区）
419001,2005,济源市,省直辖县
420100,2005,武汉市,副省级城市
420200,2005,黄石市,地级市（区）
420300,2005,十堰市,地级市（区）
420500,2005,宜昌市,地级市（区）
420600,2005,襄阳市,地级市（区）
420700,2005,鄂州市,地级市（区）
420800,2005,荆门市,地级市（区）
420900,2005,孝感市,地级市（区）
421000,2005,荆州市,地级市（区）
421100,2005,黄冈市,地级市（区）
421200,2005,咸宁市,地级市（区）
421300,2005,随州市,地级市（区）
422800,2005,恩施土家族苗族自治州,地级市（区）
429004,2005,仙桃市,省直辖县
429005,2005,潜江市,省直辖县
429006,2005,天门市,省直辖县
429021,2005,神农架林区,省直辖县
430100,2005,长沙市,地级市（区）
430200,2005,株洲市,地级市（区）
430300,2005,湘潭市,地级市（区）
430400,2005,衡阳市,地级市（区）
430500,2005,邵阳市,地级市（区）
430600,2005,岳阳市,地级市（区）
430700,2005,常德市,地级市（区）
430800,2005,张家界市,地级市（区）
430900,2005,益阳市,地级市（区）
431000,2005,郴州市,地级市（区）
431100,2005,永州市,地级市（区）
431200,2005,怀化市,地级市（区）
431300,2005,娄底市,地级市（区）
433100,2005,湘西土家族苗族自治州,地级市（区）
440100,2005,广州市,副省级城市
440200,2005,韶关市,地级市（区）
